Iteration	Posterior	Likelihood	Prior	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	rate_log_sd	tree_length	two_beta
300	-264.4195	-354.3016	89.88205	0.319109	0.376154	0.188489	0.116248	3.65063	0.4681918	1.804976	2.467335
306	-256.0382	-349.5432	93.50499	0.348416	0.160395	0.0913649	0.399824	0.2095034	0.7105233	1.014864	2.068367
312	-268.3421	-361.2066	92.86451	0.118964	0.433551	0.25305	0.194436	0.4711765	0.3934593	1.798371	1.847274
318	-269.8936	-360.747	90.8534	0.283715	0.527587	0.139325	0.0493727	2.035964	0.5993419	1.639094	2.6829
324	-262.7583	-355.5263	92.76796	0.418536	0.200953	0.188047	0.192464	1.541525	0.638482	1.021418	1.590312
330	-261.3672	-355.9604	94.59313	0.456215	0.230499	0.0668316	0.246455	0.5415622	1.330054	0.4051552	0.2633208
336	-261.8396	-353.1287	91.28912	0.424807	0.0816952	0.366128	0.12737	0.9694498	1.518899	0.2837261	3.58271
342	-268.4839	-360.7507	92.26673	0.776763	0.0184036	0.0484893	0.156344	0.9693589	0.9097389	0.7139118	3.040648
348	-277.8506	-368.7177	90.86707	0.187984	0.0925372	0.427041	0.292438	2.290973	1.089712	0.7680947	3.169866
354	-275.0431	-364.6948	89.65169	0.080921	0.509279	0.212549	0.197251	6.101475	1.553867	0.5625973	1.625391
360	-270.1036	-360.6634	90.55972	0.571927	0.157721	0.140222	0.13013	2.825881	1.358181	0.4815145	2.824817
366	-280.4086	-371.4688	91.06023	0.211144	0.65172	0.086763	0.0503731	2.825881	1.179776	0.7296263	2.217826
372	-266.8614	-359.554	92.69259	0.214142	0.641135	0.0430182	0.101704	1.198706	1.408373	0.6658133	1.468967
378	-266.423	-359.9022	93.47919	0.173719	0.473176	0.309629	0.0434768	1.49976	1.218067	0.7273531	0.5537339
384	-276.301	-363.7699	87.46884	0.0418101	0.55213	0.367988	0.0380727	22.00416	0.8725094	0.9047721	0.6785223
390	-266.8826	-356.9165	90.03391	0.0793014	0.100024	0.54221	0.278464	4.20936	0.957996	0.9045542	2.751978
396	-270.5297	-363.3739	92.84417	0.317477	0.138964	0.371748	0.171811	0.5871313	0.7333955	0.7542621	2.99405
402	-269.9572	-359.7647	89.8075	0.438627	0.20925	0.0995954	0.252527	1.436567	1.092559	0.3400758	7.248009
408	-263.9821	-355.0196	91.03755	0.485198	0.344999	0.0606515	0.109152	1.239984	1.551482	0.3400758	3.629274
414	-266.7203	-360.2224	93.50206	0.75718	0.0690614	0.0739595	0.0997992	0.14567	0.5853811	1.25459	1.762142
420	-266.2564	-360.9834	94.72701	0.47194	0.37816	0.0656854	0.0842146	0.1871573	0.83101	1.123162	0.4588702
426	-269.5582	-362.7985	93.24034	0.395374	0.494147	0.0484116	0.062068	1.861527	0.4437073	1.281223	0.7200645
432	-272.496	-359.4274	86.93136	0.770543	0.136789	0.0654316	0.0272371	12.22608	0.5578094	1.40901	3.33862
438	-264.8738	-357.0477	92.17396	0.636925	0.250356	0.0795887	0.0331302	1.721172	0.6722101	1.327714	1.66338
444	-276.009	-369.5034	93.49437	0.39631	0.409632	0.15886	0.0351984	0.9344157	0.7626202	0.7103151	1.560929
450	-267.8252	-359.9018	92.07659	0.703871	0.0218448	0.0516863	0.222598	1.149651	0.8869354	1.190478	2.401247
456	-265.0375	-358.2474	93.20992	0.458908	0.108819	0.0814578	0.350815	0.8675186	0.9330808	0.451287	1.865259
462	-277.7223	-371.1374	93.41517	0.312278	0.157635	0.09989	0.430198	1.18699	1.069927	0.558027	1.105613
468	-275.3636	-365.5029	90.13935	0.304849	0.307313	0.0725782	0.31526	2.260205	0.9696027	1.053736	4.343649
474	-267.0864	-361.8539	94.76748	0.0917865	0.154759	0.612133	0.141322	0.8528669	0.5530038	0.9829945	0.218773
480	-282.4726	-375.1075	92.63489	0.253071	0.438088	0.196958	0.111884	0.1001515	0.7979624	1.475344	1.988874
486	-269.4826	-364.2445	94.76191	0.376391	0.220071	0.313189	0.090349	0.53548	1.007913	0.7862072	0.1667641
492	-269.4512	-364.452	95.00086	0.208166	0.445907	0.268476	0.0774502	0.3067699	1.017074	0.7856328	0.2210323
498	-272.3089	-363.6065	91.29759	0.194166	0.337147	0.16977	0.298916	0.4009105	0.5074184	1.393594	5.659273
504	-279.2147	-368.2579	89.04324	0.274397	0.372248	0.203979	0.149376	2.354365	0.9440783	0.7670716	7.735561
510	-271.3894	-366.0014	94.61196	0.278568	0.294168	0.293096	0.134168	0.765322	0.262717	1.142117	0.0907862
516	-276.212	-371.0114	94.79942	0.0713542	0.151204	0.318529	0.458913	0.2227859	0.5051153	1.27527	0.1126944
522	-272.6223	-367.5725	94.95023	0.114329	0.275317	0.425225	0.185128	0.2227859	0.696249	1.181801	0.2729435
528	-278.0668	-371.2031	93.13627	0.370028	0.0572134	0.406328	0.16643	0.8394548	0.7686948	1.037912	1.772326
534	-277.7874	-365.6621	87.87471	0.42073	0.0650528	0.286016	0.228201	8.442068	0.7668675	1.635454	2.572397
540	-269.8597	-362.924	93.06427	0.213042	0.162366	0.276609	0.347983	0.6621644	0.7906164	1.124666	1.956789
546	-265.4318	-359.3639	93.93211	0.399771	0.13861	0.0758726	0.385746	0.5069128	0.7906164	1.146912	1.104865
552	-276.2968	-365.0251	88.72833	0.473719	0.264491	0.0473581	0.214432	1.985865	0.6795664	1.605752	7.447007
558	-269.6819	-361.5906	91.90872	0.406895	0.148203	0.0282051	0.416696	2.2438	0.7769003	1.120617	1.675797
564	-264.1369	-350.7817	86.6448	0.286159	0.346073	0.0383555	0.329413	1.464808	0.9382835	1.137192	20.38312
